PABST_2,PABST_3,PABST_4,PABST_5,PABST_6,PABST_7,PABST_8,PABST_9,PABST_10,PABST_11,PABST_12,PABST_13,PABST_14,PABST_15,PABST_16,PABST_17,PABST_18,PABST_19,PABST_20,PABST_21,PABST_22,PABST_23,PABST_24,PABST_25,PABST_26,PABST_27,PABST_28,PABST_29,PABST_30,PABST_31,PABST_32,THT_1,THT_2,THT_3,THT_4,THT_5,THT_6,THT_7,THT_8,THT_9,THT_10,THT_11,THT_12,THT_13,THT_14,THT_15,THT_16,THT_17,THT_18,THT_19,THT_20,THT_21,THT_22,THT_23,THT_24,THT_25,THT_26,THT_27,THT_28,THT_29,THT_30,THT_31,THT_32,ZS,SSOCANZ1,SSOCANZ2,SSOCANZ3,SSOCANZ4,SSOCANZ5,SSOCANZ6,ISBACANZ1,ISBACANZ2,ISBACANZ3,ISBACANZ4,ISBACANZ5,ISBACANZ6,BLD_HEIGHT,TEB_T1,TEB_T2,TEB_T3,TEB_T4,TEB_T5,TEB_T6,TEB_P1,TEB_P2,TEB_P3,TEB_P4,TEB_P5,TEB_P6,ISBA_T1,ISBA_T2,ISBA_T3,ISBA_T4,ISBA_T5,ISBA_T6,ISBA_P1,ISBA_P2,ISBA_P3,ISBA_P4,ISBA_P5,ISBA_P6,longitude,latitude,X,Y,MNT
100866.47799,100112.68715,99215.51800,98153.87353,96899.91009,95416.66365,93662.79367,91592.94939,89157.42943,86301.4418,82967.86426,79097.35966,74629.24464,69511.37400,64003.07424,58638.48923,53657.01959,49032.49759,44737.70645,40746.63256,37037.01818,33592.90076,30400.15156,27444.51732,24711.21169,22189.16499,19874.26705,17770.38054,15880.4249,14191.96987,12683.29886,310,313,304,302,311,305.00752,305.92189,306.5372,306.90380,307.21634,307.44306,308.15754,308.93585,309.40819,309.87506,311.84439,315.45340,319.16150,322.22026,325.03088,326.9774,328.79497,330.48465,332.26152,333.75727,335.05473,336.79222,340.39767,347.9177,359.27810,371.23719,371.23719,46.81242,0.16,13,15,6.16,21,29.9057,1010,1010,1010,1010,1010,1010,19.43122,302.62,301.88,297.54,297.85,294.1,293.2,101514.78976,101497.37858,101474.16367,101378.80199,101179.34237,100947.93156,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,2.35148,48.86412,652550,6862800,46
100866.47800,100112.68716,99215.51801,98153.87354,96899.91010,95416.66366,93662.79368,91592.94940,89157.42944,86301.4419,82967.86427,79097.35967,74629.24465,69511.37401,64003.07425,58638.48924,53657.01960,49032.49760,44737.70646,40746.63257,37037.01819,33592.90077,30400.15157,27444.51733,24711.21170,22189.16500,19874.26706,17770.38055,15880.4250,14191.96988,12683.29887,311,314,305,303,312,305.00753,305.92190,306.5373,306.90381,307.21635,307.44307,308.15755,308.93586,309.40820,309.87507,311.84440,315.45341,319.16151,322.22027,325.03089,326.9775,328.79498,330.48466,332.26153,333.75728,335.05474,336.79223,340.39768,347.9178,359.27811,371.23720,371.23720,46.81243,0.17,14,16,6.17,22,29.9058,1011,1011,1011,1011,1011,1011,19.43123,301.66,301.61,299.61,296.56,294.8,294.78,101514.78977,101497.37859,101474.16368,101378.80200,101179.34238,100947.93157,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,2.35149,48.86413,652650,6862800,47
100866.47801,100112.68717,99215.51802,98153.87355,96899.91011,95416.66367,93662.79369,91592.94941,89157.42945,86301.4420,82967.86428,79097.35968,74629.24466,69511.37402,64003.07426,58638.48925,53657.01961,49032.49761,44737.70647,40746.63258,37037.01820,33592.90078,30400.15158,27444.51734,24711.21171,22189.16501,19874.26707,17770.38056,15880.4251,14191.96989,12683.29888,312,315,306,304,313,305.00754,305.92191,306.5374,306.90382,307.21636,307.44308,308.15756,308.93587,309.40821,309.87508,311.84441,315.45342,319.16152,322.22028,325.03090,326.9776,328.79499,330.48467,332.26154,333.75729,335.05475,336.79224,340.39769,347.9179,359.27812,371.23721,371.23721,46.81244,0.18,15,17,6.18,23,29.9059,1012,1012,1012,1012,1012,1012,19.43124,302.2,301.67,298.02,296.44,294.66,294.86,101514.78978,101497.37860,101474.16369,101378.80201,101179.34239,100947.93158,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,2.35150,48.86414,652050,6862900,48
100866.47802,100112.68718,99215.51803,98153.87356,96899.91012,95416.66368,93662.79370,91592.94942,89157.42946,86301.4421,82967.86429,79097.35969,74629.24467,69511.37403,64003.07427,58638.48926,53657.01962,49032.49762,44737.70648,40746.63259,37037.01821,33592.90079,30400.15159,27444.51735,24711.21172,22189.16502,19874.26708,17770.38057,15880.4252,14191.96990,12683.29889,313,316,307,305,314,305.00755,305.92192,306.5375,306.90383,307.21637,307.44309,308.15757,308.93588,309.40822,309.87509,311.84442,315.45343,319.16153,322.22029,325.03091,326.9777,328.79500,330.48468,332.26155,333.75730,335.05476,336.79225,340.39770,347.9180,359.27813,371.23722,371.23722,46.81245,0.19,16,18,6.19,24,29.9060,1013,1013,1013,1013,1013,1013,19.43125,304,300.62,298.11,296.59,295.86,295,101514.78979,101497.37861,101474.16370,101378.80202,101179.34240,100947.93159,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,2.35151,48.86415,652150,6862900,49
100866.47803,100112.68719,99215.51804,98153.87357,96899.91013,95416.66369,93662.79371,91592.94943,89157.42947,86301.4422,82967.86430,79097.35970,74629.24468,69511.37404,64003.07428,58638.48927,53657.01963,49032.49763,44737.70649,40746.63260,37037.01822,33592.90080,30400.15160,27444.51736,24711.21173,22189.16503,19874.26709,17770.38058,15880.4253,14191.96991,12683.29890,314,317,308,306,315,305.00756,305.92193,306.5376,306.90384,307.21638,307.44310,308.15758,308.93589,309.40823,309.87510,311.84443,315.45344,319.16154,322.22030,325.03092,326.9778,328.79501,330.48469,332.26156,333.75731,335.05477,336.79226,340.39771,347.9181,359.27814,371.23723,371.23723,46.81246,0.20,17,19,6.20,25,29.9061,1014,1014,1014,1014,1014,1014,19.43126,301.39,299.84,300,297.01,295.74,293.5,101514.78980,101497.37862,101474.16371,101378.80203,101179.34241,100947.93160,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,2.35152,48.86416,652250,6862900,50
100866.47804,100112.68720,99215.51805,98153.87358,96899.91014,95416.66370,93662.79372,91592.94944,89157.42948,86301.4423,82967.86431,79097.35971,74629.24469,69511.37405,64003.07429,58638.48928,53657.01964,49032.49764,44737.70650,40746.63261,37037.01823,33592.90081,30400.15161,27444.51737,24711.21174,22189.16504,19874.26710,17770.38059,15880.4254,14191.96992,12683.29891,315,318,309,307,316,305.00757,305.92194,306.5377,306.90385,307.21639,307.44311,308.15759,308.93590,309.40824,309.87511,311.84444,315.45345,319.16155,322.22031,325.03093,326.9779,328.79502,330.48470,332.26157,333.75732,335.05478,336.79227,340.39772,347.9182,359.27815,371.23724,371.23724,46.81247,0.21,18,20,6.21,26,29.9062,1015,1015,1015,1015,1015,1015,19.43127,301.27,299.69,299.1,296.5,295.2,293.38,101514.78981,101497.37863,101474.16372,101378.80204,101179.34242,100947.93161,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,2.35153,48.86417,652350,6862900,51
100866.47805,100112.68721,99215.51806,98153.87359,96899.91015,95416.66371,93662.79373,91592.94945,89157.42949,86301.4424,82967.86432,79097.35972,74629.24470,69511.37406,64003.07430,58638.48929,53657.01965,49032.49765,44737.70651,40746.63262,37037.01824,33592.90082,30400.15162,27444.51738,24711.21175,22189.16505,19874.26711,17770.38060,15880.4255,14191.96993,12683.29892,316,319,310,308,317,305.00758,305.92195,306.5378,306.90386,307.21640,307.44312,308.15760,308.93591,309.40825,309.87512,311.84445,315.45346,319.16156,322.22032,325.03094,326.9780,328.79503,330.48471,332.26158,333.75733,335.05479,336.79228,340.39773,347.9183,359.27816,371.23725,371.23725,46.81248,0.22,19,21,6.22,27,29.9063,1016,1016,1016,1016,1016,1016,19.43128,303.52,300.32,298.05,296.02,295.82,293.1,101514.78982,101497.37864,101474.16373,101378.80205,101179.34243,100947.93162,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,2.35154,48.86418,652450,6862900,52
100866.47806,100112.68722,99215.51807,98153.87360,96899.91016,95416.66372,93662.79374,91592.94946,89157.42950,86301.4425,82967.86433,79097.35973,74629.24471,69511.37407,64003.07431,58638.48930,53657.01966,49032.49766,44737.70652,40746.63263,37037.01825,33592.90083,30400.15163,27444.51739,24711.21176,22189.16506,19874.26712,17770.38061,15880.4256,14191.96994,12683.29893,317,320,311,309,318,305.00759,305.92196,306.5379,306.90387,307.21641,307.44313,308.15761,308.93592,309.40826,309.87513,311.84446,315.45347,319.16157,322.22033,325.03095,326.9781,328.79504,330.48472,332.26159,333.75734,335.05480,336.79229,340.39774,347.9184,359.27817,371.23726,371.23726,46.81249,0.23,20,22,6.23,28,29.9064,1017,1017,1017,1017,1017,1017,19.43129,301.15,299.27,298.2,298,294.7,294.58,101514.78983,101497.37865,101474.16374,101378.80206,101179.34244,100947.93163,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,2.35155,48.86419,652550,6862900,53
100866.47807,100112.68723,99215.51808,98153.87361,96899.91017,95416.66373,93662.79375,91592.94947,89157.42951,86301.4426,82967.86434,79097.35974,74629.24472,69511.37408,64003.07432,58638.48931,53657.01967,49032.49767,44737.70653,40746.63264,37037.01826,33592.90084,30400.15164,27444.51740,24711.21177,22189.16507,19874.26713,17770.38062,15880.4257,14191.96995,12683.29894,318,321,312,310,319,305.00760,305.92197,306.5380,306.90388,307.21642,307.44314,308.15762,308.93593,309.40827,309.87514,311.84447,315.45348,319.16158,322.22034,325.03096,326.9782,328.79505,330.48473,332.26160,333.75735,335.05481,336.79230,340.39775,347.9185,359.27818,371.23727,371.23727,46.81250,0.24,21,23,6.24,29,29.9065,1018,1018,1018,1018,1018,1018,19.43130,303.04,301.64,297.81,296.68,295.66,293.88,101514.78984,101497.37866,101474.16375,101378.80207,101179.34245,100947.93164,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,2.35156,48.86420,652650,6862900,54
100866.47808,100112.68724,99215.51809,98153.87362,96899.91018,95416.66374,93662.79376,91592.94948,89157.42952,86301.4427,82967.86435,79097.35975,74629.24473,69511.37409,64003.07433,58638.48932,53657.01968,49032.49768,44737.70654,40746.63265,37037.01827,33592.90085,30400.15165,27444.51741,24711.21178,22189.16508,19874.26714,17770.38063,15880.4258,14191.96996,12683.29895,319,322,313,311,320,305.00761,305.92198,306.5381,306.90389,307.21643,307.44315,308.15763,308.93594,309.40828,309.87515,311.84448,315.45349,319.16159,322.22035,325.03097,326.9783,328.79506,330.48474,332.26161,333.75736,335.05482,336.79231,340.39776,347.9186,359.27819,371.23728,371.23728,46.81251,0.25,22,24,6.25,30,29.9066,1019,1019,1019,1019,1019,1019,19.43131,302.8,299.75,299.19,295.66,294.9,294.42,101514.78985,101497.37867,101474.16376,101378.80208,101179.34246,100947.93165,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,2.35157,48.86421,652050,6863000,55
100866.47809,100112.68725,99215.51810,98153.87363,96899.91019,95416.66375,93662.79377,91592.94949,89157.42953,86301.4428,82967.86436,79097.35976,74629.24474,69511.37410,64003.07434,58638.48933,53657.01969,49032.49769,44737.70655,40746.63266,37037.01828,33592.90086,30400.15166,27444.51742,24711.21179,22189.16509,19874.26715,17770.38064,15880.4259,14191.96997,12683.29896,320,323,314,312,321,305.00762,305.92199,306.5382,306.90390,307.21644,307.44316,308.15764,308.93595,309.40829,309.87516,311.84449,315.45350,319.16160,322.22036,325.03098,326.9784,328.79507,330.48475,332.26162,333.75737,335.05483,336.79232,340.39777,347.9187,359.27820,371.23729,371.23729,46.81252,0.26,23,25,6.26,31,29.9067,1020,1020,1020,1020,1020,1020,19.43132,301.24,301.94,299.49,296.14,294.9,293.78,101514.78986,101497.37868,101474.16377,101378.80209,101179.34247,100947.93166,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,2.35158,48.86422,652150,6863000,56
100866.47810,100112.68726,99215.51811,98153.87364,96899.91020,95416.66376,93662.79378,91592.94950,89157.42954,86301.4429,82967.86437,79097.35977,74629.24475,69511.37411,64003.07435,58638.48934,53657.01970,49032.49770,44737.70656,40746.63267,37037.01829,33592.90087,30400.15167,27444.51743,24711.21180,22189.16510,19874.26716,17770.38065,15880.4260,14191.96998,12683.29897,321,324,315,313,322,305.00763,305.92200,306.5383,306.90391,307.21645,307.44317,308.15765,308.93596,309.40830,309.87517,311.84450,315.45351,319.16161,322.22037,325.03099,326.9785,328.79508,330.48476,332.26163,333.75738,335.05484,336.79233,340.39778,347.9188,359.27821,371.23730,371.23730,46.81253,0.27,24,26,6.27,32,29.9068,1021,1021,1021,1021,1021,1021,19.43133,301.24,300.95,298.98,297.94,294.46,294.52,101514.78987,101497.37869,101474.16378,101378.80210,101179.34248,100947.93167,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,2.35159,48.86423,652250,6863000,57
100866.47811,100112.68727,99215.51812,98153.87365,96899.91021,95416.66377,93662.79379,91592.94951,89157.42955,86301.4430,82967.86438,79097.35978,74629.24476,69511.37412,64003.07436,58638.48935,53657.01971,49032.49771,44737.70657,40746.63268,37037.01830,33592.90088,30400.15168,27444.51744,24711.21181,22189.16511,19874.26717,17770.38066,15880.4261,14191.96999,12683.29898,322,325,316,314,323,305.00764,305.92201,306.5384,306.90392,307.21646,307.44318,308.15766,308.93597,309.40831,309.87518,311.84451,315.45352,319.16162,322.22038,325.03100,326.9786,328.79509,330.48477,332.26164,333.75739,335.05485,336.79234,340.39779,347.9189,359.27822,371.23731,371.23731,46.81254,0.28,25,27,6.28,33,29.9069,1022,1022,1022,1022,1022,1022,19.43134,303.31,300.5,299.43,297.31,295.66,294.12,101514.78988,101497.37870,101474.16379,101378.80211,101179.34249,100947.93168,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,2.35160,48.86424,652350,6863000,58
100866.47812,100112.68728,99215.51813,98153.87366,96899.91022,95416.66378,93662.79380,91592.94952,89157.42956,86301.4431,82967.86439,79097.35979,74629.24477,69511.37413,64003.07437,58638.48936,53657.01972,49032.49772,44737.70658,40746.63269,37037.01831,33592.90089,30400.15169,27444.51745,24711.21182,22189.16512,19874.26718,17770.38067,15880.4262,14191.97000,12683.29899,323,326,317,315,324,305.00765,305.92202,306.5385,306.90393,307.21647,307.44319,308.15767,308.93598,309.40832,309.87519,311.84452,315.45353,319.16163,322.22039,325.03101,326.9787,328.79510,330.48478,332.26165,333.75740,335.05486,336.79235,340.39780,347.9190,359.27823,371.23732,371.23732,46.81255,0.29,26,28,6.29,34,29.9070,1023,1023,1023,1023,1023,1023,19.43135,303.85,301.31,298.08,297.4,295,293.88,101514.78989,101497.37871,101474.16380,101378.80212,101179.34250,100947.93169,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,2.35161,48.86425,652450,6863000,59
100866.47813,100112.68729,99215.51814,98153.87367,96899.91023,95416.66379,93662.79381,91592.94953,89157.42957,86301.4432,82967.86440,79097.35980,74629.24478,69511.37414,64003.07438,58638.48937,53657.01973,49032.49773,44737.70659,40746.63270,37037.01832,33592.90090,30400.15170,27444.51746,24711.21183,22189.16513,19874.26719,17770.38068,15880.4263,14191.97001,12683.29900,324,327,318,316,325,305.00766,305.92203,306.5386,306.90394,307.21648,307.44320,308.15768,308.93599,309.40833,309.87520,311.84453,315.45354,319.16164,322.22040,325.03102,326.9788,328.79511,330.48479,332.26166,333.75741,335.05487,336.79236,340.39781,347.9191,359.27824,371.23733,371.23733,46.81256,0.30,27,29,6.30,35,29.9071,1024,1024,1024,1024,1024,1024,19.43136,303.7,300.98,297.57,297.64,295.92,294.74,101514.78990,101497.37872,101474.16381,101378.80213,101179.34251,100947.93170,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,2.35162,48.86426,652550,6863000,60
100866.47814,100112.68730,99215.51815,98153.87368,96899.91024,95416.66380,93662.79382,91592.94954,89157.42958,86301.4433,82967.86441,79097.35981,74629.24479,69511.37415,64003.07439,58638.48938,53657.01974,49032.49774,44737.70660,40746.63271,37037.01833,33592.90091,30400.15171,27444.51747,24711.21184,22189.16514,19874.26720,17770.38069,15880.4264,14191.97002,12683.29901,325,328,319,317,326,305.00767,305.92204,306.5387,306.90395,307.21649,307.44321,308.15769,308.93600,309.40834,309.87521,311.84454,315.45355,319.16165,322.22041,325.03103,326.9789,328.79512,330.48480,332.26167,333.75742,335.05488,336.79237,340.39782,347.9192,359.27825,371.23734,371.23734,46.81257,0.31,28,30,6.31,36,29.9072,1025,1025,1025,1025,1025,1025,19.43137,302.53,299.18,297.93,295.69,295.44,293.64,101514.78991,101497.37873,101474.16382,101378.80214,101179.34252,100947.93171,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,2.35163,48.86427,652650,6863000,61
100866.47808,100112.68724,99215.51809,98153.87362,96899.91018,95416.66374,93662.79376,91592.94948,89157.42952,86301.4427,82967.86435,79097.35975,74629.24473,69511.37409,64003.07433,58638.48932,53657.01968,49032.49768,44737.70654,40746.63265,37037.01827,33592.90085,30400.15165,27444.51741,24711.21178,22189.16508,19874.26714,17770.38063,15880.4258,14191.96996,12683.29895,319,322,313,311,320,305.00761,305.92198,306.5381,306.90389,307.21643,307.44315,308.15763,308.93594,309.40828,309.87515,311.84448,315.45349,319.16159,322.22035,325.03097,326.9783,328.79506,330.48474,332.26161,333.75736,335.05482,336.79231,340.39776,347.9186,359.27819,371.23728,371.23728,46.81251,0.25,22,24,6.25,30,29.9066,1019,1019,1019,1019,1019,1019,19.43131,301.24,299.09,299.7,295.24,295.98,294.42,101514.78985,101497.37867,101474.16376,101378.80208,101179.34246,100947.93165,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,2.35157,48.86421,652050,6863100,55
100866.47809,100112.68725,99215.51810,98153.87363,96899.91019,95416.66375,93662.79377,91592.94949,89157.42953,86301.4428,82967.86436,79097.35976,74629.24474,69511.37410,64003.07434,58638.48933,53657.01969,49032.49769,44737.70655,40746.63266,37037.01828,33592.90086,30400.15166,27444.51742,24711.21179,22189.16509,19874.26715,17770.38064,15880.4259,14191.96997,12683.29896,320,323,314,312,321,305.00762,305.92199,306.5382,306.90390,307.21644,307.44316,308.15764,308.93595,309.40829,309.87516,311.84449,315.45350,319.16160,322.22036,325.03098,326.9784,328.79507,330.48475,332.26162,333.75737,335.05483,336.79232,340.39777,347.9187,359.27820,371.23729,371.23729,46.81252,0.26,23,25,6.26,31,29.9067,1020,1020,1020,1020,1020,1020,19.43132,301.93,301.7,297.15,296.41,294.66,294.4,101514.78986,101497.37868,101474.16377,101378.80209,101179.34247,100947.93166,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,2.35158,48.86422,652150,6863100,56
100866.47810,100112.68726,99215.51811,98153.87364,96899.91020,95416.66376,93662.79378,91592.94950,89157.42954,86301.4429,82967.86437,79097.35977,74629.24475,69511.37411,64003.07435,58638.48934,53657.01970,49032.49770,44737.70656,40746.63267,37037.01829,33592.90087,30400.15167,27444.51743,24711.21180,22189.16510,19874.26716,17770.38065,15880.4260,14191.96998,12683.29897,321,324,315,313,322,305.00763,305.92200,306.5383,306.90391,307.21645,307.44317,308.15765,308.93596,309.40830,309.87517,311.84450,315.45351,319.16161,322.22037,325.03099,326.9785,328.79508,330.48476,332.26163,333.75738,335.05484,336.79233,340.39778,347.9188,359.27821,371.23730,371.23730,46.81253,0.27,24,26,6.27,32,29.9068,1021,1021,1021,1021,1021,1021,19.43133,301.63,300.02,297.63,296.2,295.34,294.34,101514.78987,101497.37869,101474.16378,101378.80210,101179.34248,100947.93167,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,2.35159,48.86423,652250,6863100,57
100866.47811,100112.68727,99215.51812,98153.87365,96899.91021,95416.66377,93662.79379,91592.94951,89157.42955,86301.4430,82967.86438,79097.35978,74629.24476,69511.37412,64003.07436,58638.48935,53657.01971,49032.49771,44737.70657,40746.63268,37037.01830,33592.90088,30400.15168,27444.51744,24711.21181,22189.16511,19874.26717,17770.38066,15880.4261,14191.96999,12683.29898,322,325,316,314,323,305.00764,305.92201,306.5384,306.90392,307.21646,307.44318,308.15766,308.93597,309.40831,309.87518,311.84451,315.45352,319.16162,322.22038,325.03100,326.9786,328.79509,330.48477,332.26164,333.75739,335.05485,336.79234,340.39779,347.9189,359.27822,371.23731,371.23731,46.81254,0.28,25,27,6.28,33,29.9069,1022,1022,1022,1022,1022,1022,19.43134,301.33,299.33,299.55,295.06,294.62,294.38,101514.78988,101497.37870,101474.16379,101378.80211,101179.34249,100947.93168,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,2.35160,48.86424,652350,6863100,58
100866.47812,100112.68728,99215.51813,98153.87366,96899.91022,95416.66378,93662.79380,91592.94952,89157.42956,86301.4431,82967.86439,79097.35979,74629.24477,69511.37413,64003.07437,58638.48936,53657.01972,49032.49772,44737.70658,40746.63269,37037.01831,33592.90089,30400.15169,27444.51745,24711.21182,22189.16512,19874.26718,17770.38067,15880.4262,14191.97000,12683.29899,323,326,317,315,324,305.00765,305.92202,306.5385,306.90393,307.21647,307.44319,308.15767,308.93598,309.40832,309.87519,311.84452,315.45353,319.16163,322.22039,325.03101,326.9787,328.79510,330.48478,332.26165,333.75740,335.05486,336.79235,340.39780,347.9190,359.27823,371.23732,371.23732,46.81255,0.29,26,28,6.29,34,29.9070,1023,1023,1023,1023,1023,1023,19.43135,302.44,299.12,298.38,296.59,295.64,294.8,101514.78989,101497.37871,101474.16380,101378.80212,101179.34250,100947.93169,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,2.35161,48.86425,652450,6863100,59
100866.47813,100112.68729,99215.51814,98153.87367,96899.91023,95416.66379,93662.79381,91592.94953,89157.42957,86301.4432,82967.86440,79097.35980,74629.24478,69511.37414,64003.07438,58638.48937,53657.01973,49032.49773,44737.70659,40746.63270,37037.01832,33592.90090,30400.15170,27444.51746,24711.21183,22189.16513,19874.26719,17770.38068,15880.4263,14191.97001,12683.29900,324,327,318,316,325,305.00766,305.92203,306.5386,306.90394,307.21648,307.44320,308.15768,308.93599,309.40833,309.87520,311.84453,315.45354,319.16164,322.22040,325.03102,326.9788,328.79511,330.48479,332.26166,333.75741,335.05487,336.79236,340.39781,347.9191,359.27824,371.23733,371.23733,46.81256,0.30,27,29,6.30,35,29.9071,1024,1024,1024,1024,1024,1024,19.43136,303.07,301.46,299.88,297.76,294.3,294.38,101514.78990,101497.37872,101474.16381,101378.80213,101179.34251,100947.93170,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,2.35162,48.86426,652550,6863100,60
100866.47814,100112.68730,99215.51815,98153.87368,96899.91024,95416.66380,93662.79382,91592.94954,89157.42958,86301.4433,82967.86441,79097.35981,74629.24479,69511.37415,64003.07439,58638.48938,53657.01974,49032.49774,44737.70660,40746.63271,37037.01833,33592.90091,30400.15171,27444.51747,24711.21184,22189.16514,19874.26720,17770.38069,15880.4264,14191.97002,12683.29901,325,328,319,317,326,305.00767,305.92204,306.5387,306.90395,307.21649,307.44321,308.15769,308.93600,309.40834,309.87521,311.84454,315.45355,319.16165,322.22041,325.03103,326.9789,328.79512,330.48480,332.26167,333.75742,335.05488,336.79237,340.39782,347.9192,359.27825,371.23734,371.23734,46.81257,0.31,28,30,6.31,36,29.9072,1025,1025,1025,1025,1025,1025,19.43137,302.86,299,297.15,295.36,295.46,293,101514.78991,101497.37873,101474.16382,101378.80214,101179.34252,100947.93171,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,2.35163,48.86427,652650,6863100,61
100866.47808,100112.68724,99215.51809,98153.87362,96899.91018,95416.66374,93662.79376,91592.94948,89157.42952,86301.4427,82967.86435,79097.35975,74629.24473,69511.37409,64003.07433,58638.48932,53657.01968,49032.49768,44737.70654,40746.63265,37037.01827,33592.90085,30400.15165,27444.51741,24711.21178,22189.16508,19874.26714,17770.38063,15880.4258,14191.96996,12683.29895,319,322,313,311,320,305.00761,305.92198,306.5381,306.90389,307.21643,307.44315,308.15763,308.93594,309.40828,309.87515,311.84448,315.45349,319.16159,322.22035,325.03097,326.9783,328.79506,330.48474,332.26161,333.75736,335.05482,336.79231,340.39776,347.9186,359.27819,371.23728,371.23728,46.81251,0.25,22,24,6.25,30,29.9066,1019,1019,1019,1019,1019,1019,19.43131,303.16,300.02,297.33,295.57,295.1,294.9,101514.78985,101497.37867,101474.16376,101378.80208,101179.34246,100947.93165,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,2.35157,48.86421,652050,6863200,55
100866.47809,100112.68725,99215.51810,98153.87363,96899.91019,95416.66375,93662.79377,91592.94949,89157.42953,86301.4428,82967.86436,79097.35976,74629.24474,69511.37410,64003.07434,58638.48933,53657.01969,49032.49769,44737.70655,40746.63266,37037.01828,33592.90086,30400.15166,27444.51742,24711.21179,22189.16509,19874.26715,17770.38064,15880.4259,14191.96997,12683.29896,320,323,314,312,321,305.00762,305.92199,306.5382,306.90390,307.21644,307.44316,308.15764,308.93595,309.40829,309.87516,311.84449,315.45350,319.16160,322.22036,325.03098,326.9784,328.79507,330.48475,332.26162,333.75737,335.05483,336.79232,340.39777,347.9187,359.27820,371.23729,371.23729,46.81252,0.26,23,25,6.26,31,29.9067,1020,1020,1020,1020,1020,1020,19.43132,302.92,301.64,298.71,296.26,295.52,294.42,101514.78986,101497.37868,101474.16377,101378.80209,101179.34247,100947.93166,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,2.35158,48.86422,652150,6863200,56
100866.47810,100112.68726,99215.51811,98153.87364,96899.91020,95416.66376,93662.79378,91592.94950,89157.42954,86301.4429,82967.86437,79097.35977,74629.24475,69511.37411,64003.07435,58638.48934,53657.01970,49032.49770,44737.70656,40746.63267,37037.01829,33592.90087,30400.15167,27444.51743,24711.21180,22189.16510,19874.26716,17770.38065,15880.4260,14191.96998,12683.29897,321,324,315,313,322,305.00763,305.92200,306.5383,306.90391,307.21645,307.44317,308.15765,308.93596,309.40830,309.87517,311.84450,315.45351,319.16161,322.22037,325.03099,326.9785,328.79508,330.48476,332.26163,333.75738,335.05484,336.79233,340.39778,347.9188,359.27821,371.23730,371.23730,46.81253,0.27,24,26,6.27,32,29.9068,1021,1021,1021,1021,1021,1021,19.43133,302.74,301.52,299.01,296.77,295.54,293.8,101514.78987,101497.37869,101474.16378,101378.80210,101179.34248,100947.93167,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,2.35159,48.86423,652250,6863200,57
100866.47811,100112.68727,99215.51812,98153.87365,96899.91021,95416.66377,93662.79379,91592.94951,89157.42955,86301.4430,82967.86438,79097.35978,74629.24476,69511.37412,64003.07436,58638.48935,53657.01971,49032.49771,44737.70657,40746.63268,37037.01830,33592.90088,30400.15168,27444.51744,24711.21181,22189.16511,19874.26717,17770.38066,15880.4261,14191.96999,12683.29898,322,325,316,314,323,305.00764,305.92201,306.5384,306.90392,307.21646,307.44318,308.15766,308.93597,309.40831,309.87518,311.84451,315.45352,319.16162,322.22038,325.03100,326.9786,328.79509,330.48477,332.26164,333.75739,335.05485,336.79234,340.39779,347.9189,359.27822,371.23731,371.23731,46.81254,0.28,25,27,6.28,33,29.9069,1022,1022,1022,1022,1022,1022,19.43134,301.12,299.45,299.58,296.02,294.82,293.92,101514.78988,101497.37870,101474.16379,101378.80211,101179.34249,100947.93168,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,2.35160,48.86424,652350,6863200,58
